gid,nx,ny,dist_dfs_m
마마6926,103,83,2252.9352179349444
마마6927,103,84,2516.8390083367494
마마6928,103,84,1734.8725602649306
마마6929,103,84,1298.1090119226812
마마6930,103,84,1536.356473384209
마마6931,103,84,2244.0355210611638
마마6932,103,85,2654.551706848923
마마6933,103,85,1882.59713776552
마마6934,103,85,1428.8804015421742
마마6935,103,85,1593.4950331581588
마마6936,103,85,2244.271293647031
마마6937,103,86,2793.9092454632123
마마6938,103,86,2030.8262819870226
마마6939,103,86,1562.876163787026
마마6940,103,86,1661.5981520987762
마마6941,103,86,2253.7158061260707
마마6942,103,87,2934.732310100918
마마6943,103,87,2179.532323733952
마마6944,103,87,1699.4318369537427
마마6945,103,87,1739.475779280305
마마6946,103,87,2272.3299507231945
마마6947,103,87,3049.785373301624
마마6948,103,88,2328.6945406340456
마마6949,103,88,1838.0678764360555
마마6950,103,88,1825.9706386449625
마마6951,103,88,2299.966092793725
마마6952,103,88,3040.6445505530855
마마6953,103,89,2478.2971040098428
마마6954,103,89,1978.4316761253435
마마6955,103,89,1920.0070985412267
마마6956,103,89,2336.3780986392726
마마6957,103,89,3038.239289646855
마마6958,103,90,2628.32770960789
마마6959,103,90,2120.2593309306935
마마6960,103,90,2020.6169136441194
마마6961,103,90,2381.2361900934357
마마6962,103,90,3042.6434024243977
마마6963,103,91,2778.7766408328534
마마6964,103,91,2263.350035945452
마마6965,103,91,2126.9478486296366
마마6966,103,91,2434.1448018485257
마마6967,103,91,3053.8851782511665
마마6968,103,92,2929.6361132692614
마마6969,103,92,2407.5486555242073
마마6970,103,92,2238.261222748903
마마6971,103,92,2494.661514876599
마마6972,103,92,3071.947077400814
마마6973,103,93,3080.8998068123256
마마6974,103,93,2552.7336499677913
마마6975,103,93,2353.9232263902622
마마6976,103,93,2562.315363845989
마마6977,103,93,3096.7669418060605
마마6978,103,94,3232.5625256698877
마마6979,103,94,2698.8085719105447
마마6980,103,94,2473.393404468926
마마6981,103,94,2636.6232492950016
마마6982,103,94,3128.2406212079472
마마6983,103,95,3384.6199473139786
마마6984,102,95,2840.94932595316
마마6985,102,95,2545.728169349949
마마6986,102,95,2624.9706192279505
마마6987,102,95,3049.624500065229
마마6988,102,96,3396.17942594091
마마6989,102,96,2784.0191306503502
마마6990,102,96,2442.8447241832496
마마6991,102,96,2486.8088332464845
마마6992,102,96,2898.4385451058893
마마6993,102,97,3384.7689420967654
마마6994,102,97,2734.7784872784637
마마6995,102,97,2345.499084966632
마마6996,102,97,2350.2592496738594
마마6997,102,97,2747.0113075442114
마마6998,102,98,3380.7501810577596
마마6999,102,98,2693.7131063315096
마마7020,103,82,1014.5314935304093
마마7021,103,82,2013.91160200115
마마7022,103,83,2081.059599514758
마마7023,103,83,1087.410328275052
마마7024,103,83,184.69809784074243
마마7025,103,83,941.1511848012095
마마7026,103,83,1933.2402121721586
마마7027,103,84,2181.4317817548817
마마7028,103,84,1197.4760226931314
마마7029,103,84,330.5344632555662
마마7030,103,84,885.7523569679786
마마7031,103,84,1860.0702794112415
마마7032,103,85,2287.663657672721
마마7033,103,85,1315.6489765225867
마마7034,103,85,477.97431752482936
마마7035,103,85,852.0485121175454
마마7036,103,85,1795.4146835174652
마마7037,103,86,2399.0441235377343
마마7038,103,86,1440.0483403015862
마마7039,103,86,626.1515296873195
마마7040,103,86,842.847705018046
마마7041,103,86,1740.3214558174602
마마7042,103,87,2514.953492657509
마마7043,103,87,1569.2987250619476
마마7044,103,87,774.858636611805
마마7045,103,87,859.1352192657198
마마7046,103,87,1695.8245024865066
마마7047,103,88,2634.8556533855412
마마7048,103,88,1702.3923076027713
마마7049,103,88,924.0210083068622
마마7050,103,88,899.7166657341477
마마7051,103,88,1662.8786285857168
마마7052,103,88,2592.4584062650756
마마7053,103,89,1838.5844611949058
마마7054,103,89,1073.6052264682419
마마7055,103,89,961.6982601900078
마마7056,103,89,1642.2846601624979
마마7057,103,89,2543.4886015780794
마마7058,103,90,1977.3187341004184
마마7059,103,90,1223.5940738376005
마마7060,103,90,1041.4295649905996
마마7061,103,90,1634.615740821837
마마7062,103,90,2501.871639682687
마마7063,103,91,2118.1740015069886
마마7064,103,91,1373.97775318092
마마7065,103,91,1135.3275438445282
마마7066,103,91,1640.1592597635174
마마7067,103,91,2468.051085971271
마마7068,103,92,2260.827404578238
마마7069,103,92,1524.7502503154303
마마7070,103,92,1240.3169346509635
마마7071,103,92,1658.887841575481
마마7072,103,92,2442.4233137341184
마마7073,103,93,2405.0282629695257
마마7074,103,93,1675.907638786778
마마7075,103,93,1353.9467795321696
마마7076,103,93,1690.466607143481
마마7077,103,93,2425.3211783037837
마마7078,103,94,2550.579561835961
마마7079,103,94,1827.4472158472522
마마7080,103,94,1474.3373264488773
마마7081,103,94,1734.2946051962952
마마7082,103,94,2416.9991731619443
마마7083,103,95,2697.324677300755
마마7086,103,95,1789.5699738404544
마마7087,103,95,2417.621582624107
마마7088,103,96,2845.137749181983
마마7089,103,96,2131.665608925174
마마7090,103,96,1730.0831554374333
마마7091,103,96,1855.3644335230636
마마7092,103,96,2427.2549593391236
마마7093,103,97,2993.9166168080565
마마7094,103,97,2284.3417919431504
마마7095,103,97,1863.571339239978
마마7096,103,97,1930.6938779763425
마마7097,103,97,2445.865810806875
마마7098,103,98,3143.577575089907
마마7099,103,98,2437.3946278676176
마마7122,103,83,2234.3924629483517
마마7123,103,83,1357.99920610696
마마7124,103,83,834.1546673692271
마마7125,103,83,1243.9719347318885
마마7126,103,83,2097.4075282851754
마마7127,103,84,2276.578714434237
마마7128,103,84,1363.126864781751
마마7129,103,84,730.3554312555023
마마7130,103,84,1099.4195115783123
마마7131,103,84,1970.7936139823923
마마7132,103,85,2328.124837060619
마마7133,103,85,1384.8077396255883
마마7134,103,85,644.3754297886657
마마7135,103,85,955.377890315515
마마7136,103,85,1846.6927551956555
마마7137,103,86,2388.492524894532
마마7138,103,86,1422.400455990321
마마7139,103,86,584.422426782109
마마7140,103,86,812.3275747198949
마마7141,103,86,1725.7469699740816
마마7142,103,87,2457.097557792554
마마7143,103,87,1474.8002667347828
마마7144,103,87,559.234517006808
마마7145,103,87,671.1562137555528
마마7146,103,87,1608.7753359352387
마마7147,103,88,2533.334881057778
마마7148,103,88,1540.6040615263119
마마7149,103,88,573.7038689068692
마마7150,103,88,533.6772283000764
마마7151,103,88,1496.825520497761
마마7152,103,88,2489.2090899763193
마마7153,103,89,1618.279674886622
마마7154,103,89,625.3514751751319
마마7155,103,89,404.10373526642445
마마7156,103,89,1391.2351311725993
마마7157,103,89,2389.0940859584
마마7158,103,90,1706.303666806206
마마7159,103,90,706.3039605313835
마마7160,103,90,293.6977459367578
마마7161,103,90,1293.6968142785026
마마7162,103,90,2293.6966949839643
마마7163,103,91,1803.2533326412956
마마7164,103,91,808.0076405937626
마마7165,103,91,232.44378424440484
마마7166,103,91,1206.3100258266197
마마7167,103,91,2203.7099727472714
마마7168,103,92,1907.855694336582
마마7169,103,92,923.8160655441733
마마7170,103,92,258.76416966518224
마마7171,103,92,1131.5836990905736
마마7172,103,92,2119.9067056341187
마마7173,103,93,2019.004277298145
마마7174,103,93,1049.2300700084156
마마7175,103,93,354.1033858515393
마마7176,103,93,1072.3314207525505
마마7177,103,93,2043.1348814982439
마마7178,103,94,2135.7555384793836
마마7179,103,94,1181.337777944104
마마7180,103,94,479.23498521128715
마마7181,103,94,1031.3939094754305
마마7182,103,94,1974.3050984980923
마마7183,103,95,2257.3144756093616
마마7184,103,95,1318.257208322463
마마7187,103,95,1914.367348183163
마마7188,103,96,2383.015844280834
마마7189,103,96,1458.7508253802318
마마7190,103,96,759.699563644419
마마7191,103,96,1013.0808869263764
마마7192,103,96,1864.2752854419184
마마7193,103,97,2512.3047795334487
마마7194,103,97,1601.9850246757157
마마7196,103,97,1037.1679937804383
마마7221,103,82,2802.6000288171467
마마7222,103,83,2766.624351123274
마마7223,103,83,2122.7016901898887
마마7224,103,83,1832.352212551327
마마7225,103,83,2051.625403466353
마마7226,103,83,2657.2201567531447
마마7227,103,84,2758.0748118170777
마마7228,103,84,2069.367264178713
마마7229,103,84,1719.763088488986
마마7230,103,84,1906.0139787010642
마마7231,103,84,2511.6117322306295
마마7232,103,85,2758.065536429571
마마7233,103,85,2025.9448960988382
마마7234,103,85,1613.0653864048193
마마7235,103,85,1760.5417233356686
마마7236,103,85,2365.805228330118
마마7237,103,86,2766.655088057269
마마7238,103,86,1993.165043842981
마마7239,103,86,1513.6160040518894
마마7240,103,86,1615.3513312733012
마마7241,103,86,2219.8392822839323
마마7242,103,87,2783.8221471189695
마마7243,103,87,1971.6422507749521
마마7244,103,87,1423.0532608766864
마마7245,103,87,1470.6420371873714
마마7246,103,87,2073.763588211895
마마7247,103,88,2809.467373896751
마마7248,103,88,1961.831333167469
마마7249,103,88,1343.300947146614
마마7250,103,88,1326.6999244035298
마마7251,103,88,1927.6431060286222
마마7252,103,88,2769.74424794547
마마7253,103,89,1963.9922075596276
마마7254,103,89,1276.5189981772703
마마7255,103,89,1183.9493714091261
마마7256,103,89,1781.5643337843928
마마7257,103,89,2635.5657526924256
마마7258,103,90,1978.169616207904
마마7259,103,90,1224.9686166568272
마마7260,103,90,1043.0441951807004
마마7261,103,90,1635.6449108550942
마마7262,103,90,2502.544176575547
마마7263,103,91,2004.1916232495707
마마7264,103,91,1190.7719463775209
마마7265,103,91,905.0367914376021
마마7266,103,91,1490.0487775343565
마마7267,103,91,2370.9489924938475
마마7268,103,92,2041.6870836475089
마마7269,103,92,1175.58875465788
마마7270,103,92,771.7069992056959
마마7271,103,92,1345.01095354947
마마7272,103,92,2241.110715184114
마마7273,103,93,2090.118560707549
마마7274,103,93,1180.2970244289595
마마7275,103,93,646.224832343601
마마7276,103,93,1200.879678402118
마마7277,103,93,2113.4373589157626
마마7278,103,94,2148.8246412947246
마마7279,103,94,1204.8047827295309
마마7280,103,94,534.4733762691105
마마7281,103,94,1058.191388829569
마마7282,103,94,1988.4356265279503
마마7283,103,95,2217.0649221020817
마마7287,103,95,1866.7379491534903
마마7288,103,96,2294.0619469331405
마마7289,103,96,1308.399660967811
마마7290,103,96,401.37156012190974
마마7291,103,96,781.2096938266374
마마7292,103,96,1749.1363703790282
마마7293,103,97,2379.0363389687477
마마7321,104,82,3034.4394692130495
마마7322,104,83,3004.098260786929
마마7323,104,83,2472.1927832306283
마마7324,104,83,2280.102619281016
마마7325,104,83,2507.1894127581777
마마7326,104,83,3061.5567197818245
마마7327,104,84,3152.2372051721895
마마7328,104,84,2616.7251234412006
마마7329,104,84,2399.562740506061
마마7330,104,84,2582.3540267750946
마마7331,104,84,3095.0288033519387
마마7332,104,85,3300.8208478887077
마마7333,104,85,2761.9123531820564
마마7334,104,85,2522.0827550781437
마마7335,104,85,2663.3893820216144
마마7336,103,85,3127.90578897385
마마7337,103,86,3406.44451166745
마마7338,103,86,2814.6386494173125
마마7339,103,86,2498.102728575854
마마7340,103,86,2561.0239667450487
마마7341,103,86,2979.458050378787
마마7342,103,87,3385.5580167928
마마7343,103,87,2756.757244176725
마마7344,103,87,2395.2907801708966
마마7345,103,87,2423.865784201459
마마7346,103,87,2830.6947483035688
마마7347,103,88,3371.709986104467
마마7348,103,88,2706.308091331053
마마7349,103,88,2297.7769125855693
마마7350,103,88,2288.111447202389
마마7351,103,88,2681.6280968146857
마마7352,103,88,3338.6830494123424
마마7353,103,89,2663.7758307633035
마마7354,103,89,2206.340190884282
마마7355,103,89,2154.105939656602
마마7356,103,89,2532.2732397228415
마마7357,103,89,3191.3387664065026
마마7358,103,90,2629.6079284980774
마마7359,103,90,2121.846115750613
마마7360,103,90,2022.2818844641756
마마7361,103,90,2382.6491771845035
마마7362,103,90,3043.7493626847804
마마7363,103,91,2604.1976775439994
마마7364,103,91,2045.238203560045
마마7365,103,91,1893.1859588739508
마마7366,103,91,2232.780069880023
마마7367,103,91,2895.938639893705
마마7368,103,92,2587.867644346136
마마7369,103,92,1977.5190813740871
마마7370,103,92,1767.5136462680023
마마7371,103,92,2082.6971124694546
마마7372,103,92,2747.935595102913
마마7373,103,93,2580.855076109503
마마7374,103,93,1919.7183105710708
마마7375,103,93,1646.1542637321406
마마7376,103,93,1932.4412870939095
마마7377,103,93,2599.7759126753263
마마7378,103,94,2583.3007873504475
마마7379,103,94,1872.845477709785
마마7380,103,94,1530.2474992074133
마마7381,103,94,1782.0675167577383
마마7382,103,94,2451.503999534906
마마7389,103,96,1815.451837723562
마마7390,103,96,1321.005235246201
마마7391,103,96,1481.2981766011471
마마7392,103,96,2154.8628133725583
마마7421,104,82,2426.4180743635834
마마7422,104,83,2337.783906176047
마마7423,104,83,1597.612089642002
마마7424,104,83,1280.427735549661
마마7425,104,83,1651.2498245145648
마마7426,104,83,2411.1733201812617
마마7427,104,84,2477.5604389526256
마마7428,104,84,1746.1261989443133
마마7429,104,84,1399.8598774935674
마마7430,104,84,1694.1837711986548
마마7431,104,84,2404.3522255629446
마마7432,104,85,2618.842855597561
마마7433,104,85,1895.0143743827662
마마7434,104,85,1524.4084281845935
마마7435,104,85,1748.3027863396946
마마7436,104,85,2406.097298432891
마마7437,104,86,2761.4580975714534
마마7438,104,86,2044.2746251904807
마마7439,104,86,1653.017441454388
마마7440,104,86,1812.6981492535215
마마7441,104,86,2416.4607381171895
마마7442,104,87,2905.2652368153754
마마7443,104,87,2193.905516667555
마마7444,104,87,1784.902444359569
마마7445,104,87,1886.4071818399116
마마7446,104,87,2435.402918515462
마마7447,104,88,3050.1485481219747
마마7448,104,88,2343.9059866481925
마마7449,104,88,1919.4750279385985
마마7450,104,88,1968.46983505324
마마7451,104,88,2462.7956878614955
마마7452,104,89,3196.0122477912796
마마7453,104,89,2494.275227117306
마마7454,104,89,2056.2887757293006
마마7455,104,89,2057.969423915119
마마7456,104,89,2498.4300611281374
마마7457,104,89,3201.4164663361075
마마7458,104,90,2645.0126055503083
마마7459,104,90,2195.0008843313235
마마7460,104,90,2154.0580495684308
마마7461,104,90,2542.027395526219
마마7462,104,90,3206.8427585868744
마마7463,104,91,2796.117611252008
